Dimension 1,Dimension 2,title,demographic,genres,type,episode_count,score,year_first_aired,ranked,members_count,favorited_count,studio,synopsis
20.315287,5.222481,Noir,Unknown,"Action, Drama, Mystery",TV,26,7.28,2001,2853,114573,873,Bee Train,"On a sunny afternoon in her Paris apartment, assassin-for-hire Mireille Bouquet receives a strange email from Kirika Yuumura, a young student from Japan, inviting her to ""make a pilgrimage to the past"" together. Initially thinking the email is nonsense, she changes her mind when it begins playing a song that she recognizes from her youth.   Upon first meeting each other in person, the two are suddenly ambushed by gun-wielding men. While Mireille is capable of fending off the assault, she discovers that Kirika is quite adept in combat situations after she takes out several gunmen on her own. Despite her proficiency at killing, Kirika laments her inability to feel remorse for her victims. In addition, Kirika apparently has no memory of how she came to acquire the skills she possesses or even of her real identity.   Sensing shared history between them, Mireille agrees to team up with Kirika, and together, they embark on a journey to uncover the mysteries of their pasts. Operating under the codename ""Noir,"" the duo's fragile alliance is tested as they begin accepting jobs, each one bringing them closer to the truth of who they really are."
23.5384,-20.552942,Please Teacher!: Secret Couple,Unknown,"Comedy, Romance, Sci-Fi, Ecchi",OVA,1,7.28,2002,2854,48673,55,Daume,"Kei and Mizuho are having some marital difficulties, and Mizuho's family decides it's high time for a visit.    (Source: ANN)"
-24.445263,-38.512722,Pop Team Epic,Unknown,Comedy,TV,12,7.28,2018,2948,224160,1403,Kamikaze Douga,"Poputepipikku turns absurdist comedy up to eleven with its pop culture references and surreal hilarity. With two bonafide high school girl protagonists—the short and exceptionally quick to anger Popuko, and the tall and unshakably calm Pipimi—they throw genres against the wall and don't wait to see what sticks. Parody is interlaced with drama, action, crudeness, and the show's overarching goal—to become a real anime."
-22.910328,6.0822234,Potemayo Specials,Seinen,Comedy,Special,6,7.27,2007,2883,3984,0,J.C.Staff,Potemayo DVD specials.
51.29426,30.804365,Saber Marionette J to X,Unknown,"Action, Adventure, Comedy, Sci-Fi",TV,26,7.28,1998,2857,15270,40,HAL Film Maker,"Taking place mere months after the Saber Marionette J OVA series, this newest installment in the Saber Marionette line follows the continuing adventures of Otaru and his clan of selfless, obsessive marionette girls. This time, the evil Faust is back, and again toying with Marionette technology that was never meant to be explored. The Saber Dolls are back, and torn between their newfound love for Otaru and their undying loyalty to Faust; Will Otaru, Lime, Cherry and Bloodberry be able to stop Faust again, or are they all headed for the scrap heap?   (Source: AniDB)"
-37.68692,30.292873,Sankarea: Undying Love,Shounen,"Comedy, Horror, Romance, Supernatural, Ecchi",TV,12,7.28,2012,2858,618157,2724,Studio Deen,"Ever since he was a child, zombie-obsessed Chihiro Furuya has wanted an undead girlfriend. Soon enough, his love for all things zombie comes in handy when his cat Baabu gets run over, prompting Chihiro to try to make a resurrection potion and bring him back to life. During his endeavor, he sees a rich girl named Rea Sanka yelling into an old well every day about her oppressive life. After meeting and bonding with her, Chihiro is convinced by Rea to persevere in saving Baabu. Eventually, he succeeds with the help of the poisonous hydrangea flowers from Rea's family garden.   Unaware of the potion's success and seeking to escape the burdens of her life, Rea drinks the resurrection potion, mistakenly thinking she will die. Though it doesn't kill her, the effects still linger and her death from a fatal accident causes her to be reborn as a zombie. With help from Chihiro, Rea strives to adjust to her new—albeit undead—life.    For a boy wanting a zombie girlfriend, this situation would seem like a dream come true. But in Sankarea, Chihiro's life becomes stranger than usual as he deals with Rea's odd new cravings and the unforeseen consequences of her transformation."
74.3462,12.5520735,Shaonian Ge Xing: Feng Hua Xue Yue Pian Part 2,Unknown,"Action, Adventure, Mystery",ONA,16,7.28,2022,2859,870,7,CG Year,Part two of the second season of Shaonian Ge Xing.
-30.548489,40.229736,Corpse Princess: Kuro,Shounen,"Action, Horror, Supernatural",TV,12,7.26,2009,2966,77327,125,"Gainax, feel.","A direct continuation of Shikabane Hime: Aka, taking place six months after Tagami Keisei's death at the hands of the Shichisei (Seven Stars), a group of elite Shikabane who act on more than just regrets. As per Keisei's dying wish, Kagami Ouri formed a temporary contract with Makina to save her from degenerating into a Shikabane. Since then, Ouri's been training to become a proper monk so that he can remain contracted to Makina and help her fight against the Shichisei -- the ones who originally killed Makina, the entire Hoshimura family, and now Keisei. However, the traitorous monk Shishidou Akasha has sided with the Shichisei in an attempt to destroy all Shikabane Hime and the entire monk organization that uses them -- Kougon Sect."
39.35651,41.39499,Valvrave the Liberator 2nd Season,Unknown,"Action, Sci-Fi",TV,12,7.27,2013,2860,94075,201,Sunrise,"Haruto and his comrades continue to fight against the forces of Dorssia. However, many things remain unanswered in the midst of battle, including the past of L-Elf and his fellow soldier's past, the destiny of the mysterious girl Liselotte, and the feelings of Haruto, Shouko, and Saki. The relationships and loyalty of each and every member of each army will be tested as the clash of ideals and power reaches its climax.   (Source: ANN)"
9.378411,-61.398876,She and Her Cat: Their Standing Points,Unknown,Slice of Life,OVA,1,7.27,2002,2954,99147,303,CoMix Wave Films,"It was on a rainy spring day that Chobi became a young woman's pet cat. Though he immediately fell in love with the beautiful and kind person who took him in, he can never hope to fully understand the complex world of humans. Over the course of their first year living in the same apartment, Chobi and his new owner live in their own separate worlds⁠—standing alone yet close together."
-32.0918,65.42618,Sergeant Frog Movie 2,Shounen,"Action, Adventure, Comedy, Drama, Sci-Fi",Movie,1,7.27,2007,2863,5836,15,Sunrise,"During a vacation Natsumi is visited by a female alien and male alien who she later gains feelings for from the ocean that makes her the Deep Sea Princess who, along with the rest of the Keroro Platoon, encounter many dangers summoned by a mysterious creature.    (Source: Wikipedia)"
50.330612,18.244793,Emergency Departure Rescue Kids,Unknown,"Action, Adventure, Comedy, Sci-Fi",TV,50,6.54,1991,6625,1233,2,Tokyo Movie Shinsha,Matsugorou is a vile doctor who plots out a plan to take over the world by commanding his own robotic army. The only chance the world has is a group of three brothers that make up a team called the Emergency Departure Saver Kids.   (Source: ANN)
-28.918722,49.558853,Zatch Bell! 101st Devil,Shounen,"Adventure, Supernatural",Movie,1,7.27,2004,2865,8752,3,Toei Animation,"During the Summer holidays, Gash and gang decide to head for Fuji Mountain for a picnic gathering. There, they encounter a girl with a white magical book. Her name is Kotoha and her book has a message saying that Gash's mother is located a cave in the forest. However, when they eventually found the cave, there was already a blond-haired youth by the name of Wiseman. In order to rescue Wiseman, Gash and the others attempt to proceed into the depths of the cave and stumble upon the entrance to another world. Soon later, the strongest warrior, the Black Knight, appeared before them. Thinking that Gash was the one who stole the 101th magical book, the Black Knight started to attack them. Gash and Kiyomaro have to find the real criminal in exactly 24 hours, or else they will be stuck in the alternative world forever."
63.293537,2.3283226,Kabaneri of the Iron Fortress,Unknown,"Action, Fantasy, Horror, Suspense",TV,12,7.27,2016,2958,815683,3690,Wit Studio,"The world is in the midst of the industrial revolution when horrific creatures emerge from a mysterious virus, ripping through the flesh of humans to sate their never-ending appetite. The only way to kill these beings, known as ""Kabane,"" is by destroying their steel-coated hearts. However, if bitten by one of these monsters, the victim is doomed to a fate worse than death, as the fallen rise once more to join the ranks of their fellow undead.   Only the most fortified of civilizations have survived this turmoil, as is the case with the island of Hinomoto, where mankind has created a massive wall to protect themselves from the endless hordes of Kabane. The only way into these giant fortresses is via heavily-armored trains, which are serviced and built by young men such as Ikoma. Having created a deadly weapon that he believes will easily pierce through the hearts of Kabane, Ikoma eagerly awaits the day when he will be able to fight using his new invention. Little does he know, however, that his chance will come much sooner than he expected..."
-74.72571,-1.4552997,Kuroko's Basketball Special,Shounen,Sports,Special,1,7.27,2012,2868,49531,25,Production I.G,Special included on Kuroko no Basket Fan Disc 1: Owara nai Natsu.
17.475084,-56.459454,Mr. Villain's Day Off,Unknown,"Fantasy, Slice of Life",TV,12,7.27,2024,2960,72737,453,"SynergySP, Shin-Ei Animation","As a member of a malevolent organization, the General is tasked with invading Earth and wiping out humanity. Even an extraterrestrial being like him, however, needs a chance to rest.   Not even the Rangers—a team solely dedicated to defeating the General and his colleagues—will stand in the way of him visiting pandas at the zoo, buying ice cream at the convenience store, and enjoying his well-deserved day off from committing evil deeds."
